Product ID,Name,Category,Brand,Department,Retail Price,Unit Cost,Product Profit Margin,Product Profit Margin (%),Total Sales
13840,Croakies Micro Suiter Eyewear Retainer,Accessories,Croakies,Women,6,2.6,3.4,56.67,30
15260,Metallic Mesh Scarf,Plus,Symphony Designs,Women,6,3.26,2.74,45.67,48
11029,Levusha Fashions Ladies Panties Fine Nylon Spandex All Over Lace Cheeky,Intimates,Levusha Fashions,Women,6,2.97,3.03,50.5,48
5955,1-Pair JMS Comfort Top Legging Hosiery 89003 4X Black,Leggings,JMS,Women,6,3.79,2.21,36.83,42
12551,Maidenform Women's Bra Strap Holder,Intimates,Maidenform,Women,6,3.31,2.69,44.83,42
12702,Bunheads Sticky Strips- Bh365,Intimates,Bunheads,Women,6,3.1,2.9,48.33,18
13603,TrendsBlue Elegant Solid Color Viscose Fringe Scarf - Different Colors Available,Accessories,TrendsBlue,Women,6.07,2.7,3.37,55.52,36.42
15674,Low Profile Dyed Cotton Twill Cap - Navy W39S55D,Plus,MG,Women,6.25,3.11,3.14,50.24,43.75
25896,Coldmaster 65% Cotton/35% Polyester Thermal Shirt,Underwear,COLDMASTER,Men,6.36,2.76,3.6,56.6,44.52
25989,Coldmaster 65% Cotton/35% Polyester Thermal Pant,Underwear,COLDMASTER,Men,6.36,2.92,3.44,54.09,38.16
28852,Port and Company Knitted Scarf,Accessories,Port & Company,Men,6.39,2.36,4.03,63.07,63.9
13733,True Wool Beret,Accessories,Selini NY,Women,6.41,2.33,4.08,63.65,32.05
15472,True Wool Beret,Plus,Selini NY,Women,6.41,3.13,3.28,51.17,51.28
506,Ladies Seamless Tunic Cami 25 Inch Long Unstretched Multiple Colors Available,Tops & Tees,FineBrandShop,Women,6.45,3.87,2.58,40,32.25
9219,HUE Women's Basic Anklet,Socks & Hosiery,HUE,Women,6.49,2.3,4.19,64.56,38.94
24572,YogaColors Emoticon Unisex Triple Stripe Sporty Knee High Sock,Socks,YogaColors,Men,6.5,3.77,2.73,42,65
9347,HUE Women's Ultra Smooth Sock,Socks & Hosiery,HUE,Women,6.5,2.67,3.83,58.92,19.5
9299,HUE Perfect Edge Foot Liners Style 12763,Socks & Hosiery,HUE,Women,6.5,2.52,3.98,61.23,26
24954,Sock It To Me BURGER Mens Crew Socks,Socks,Sock It To Me,Men,6.5,3.97,2.53,38.92,58.5
18719,LRG Crew Sock,Active,LRG,Men,5,2.13,2.87,57.4,55
24660,Heavyweight tube-sock for athlete's ADULT size in 22 colors,Socks,Trenway Textiles,Men,5.2,3.28,1.92,36.92,36.4
15376,Long and Wide Pashmina Silk Scarf with Skull Designer Inspired Pattern Many Colors,Plus,NYGiftStop Scarf,Women,5.49,2.62,2.87,52.28,27.45
5904,White Seamless Capri Leggings Three Quarter Length,Leggings,FineBrandShop,Women,5.9,3.82,2.08,35.25,17.7
13928,Low Profile Dyed Cotton Twill Cap - Putty W39S55D,Accessories,MG,Women,5.95,2.34,3.61,60.67,11.9
29028,TopTie Mens Self-Tie Bow Tie - Black & White Polka Dots,Accessories,TopTie,Men,5.99,2.23,3.76,62.77,47.92
28599,Dickies Men's 9 Inch Knit Beanie,Accessories,Dickies,Men,5.99,2.46,3.53,58.93,23.96
5799,Women's 1/2 Solid Leggings in One Regular Size (8 Different Colors) (White),Leggings,Diva,Women,5.99,3.85,2.14,35.73,35.94
9419,Ninja Tabi Socks: Uni-sex (Kamon) 25 - 27cm!!!,Socks & Hosiery,Tabi Socks,Women,5.99,2.57,3.42,57.1,29.95
14086,(One) CHEER Rhinestone Studded Stretch Headband,Accessories,Funny Girl Designs,Women,5.99,2.25,3.74,62.44,11.98
15667,Croakies Micro Suiter Eyewear Retainer,Plus,Croakies,Women,6,3.1,2.9,48.33,30
13601,Lauren Solid Color Stunning Pashmina Scarf/Wrap,Accessories,Private Island,Women,6,2.27,3.73,62.17,12
13616,Metallic Mesh Scarf,Accessories,Symphony Designs,Women,6,2.64,3.36,56,54
12539,Braza Petal Tops Nipple Covers Style 1140P,Intimates,Braza,Women,6,3.13,2.87,47.83,18
28785,Classic Wayfarer Style Sunglasses Large Lens Size - Red,Accessories,FASH Limited,Men,6,2.63,3.37,56.17,78
9303,Pediquette by Peds 3 Pair No Show Footies NUDE Size 5-10 Size 5-10,Socks & Hosiery,Peds,Women,6,2.13,3.87,64.5,24
16763,Micros Men's Bullseye Short Sleeve Shirt,Tops & Tees,Micros,Men,6.08,3.28,2.8,46.05,18.24
13842,Low Profile Dyed Cotton Twill Cap - Navy W39S55D,Accessories,MG,Women,6.25,2.52,3.73,59.68,43.75
13769,Black 1.5 Wide Snap Removable Buckle Belt,Accessories,Luxury Divas,Women,6.29,2.39,3.9,62,44.03
15639,Blue Q Recycled Coin Purse,Plus,Blue Q,Women,6.39,3.36,3.03,47.42,25.56
13827,Blue Q Recycled Coin Purse,Accessories,Blue Q,Women,6.39,2.43,3.96,61.97,19.17
14073,Allegra K Modern Ladies' Long Arm Fingerless Warmer Gloves,Accessories,Allegra K,Women,6.44,2.67,3.77,58.54,32.2
5745,Womens/Ladies Black Thermal Leggings Pants,Leggings,Universal Textiles,Women,6.45,3.77,2.68,41.55,45.15
28424,GENUINE LEATHER SNAP ON WHITE BELT WITH A DETACHABLE BUCKLE FITS ANY KIND OF BUCKLE,Accessories,H2W,Men,6.49,2.39,4.1,63.17,45.43
9201,HUE Women's Relaxed Top Socks,Socks & Hosiery,HUE,Women,6.5,2.42,4.08,62.77,32.5
6243,Zocks Women's Black Footless Legging Stretchy Tight Size M/L,Leggings,ZOCKS,Women,6.5,3.98,2.52,38.77,58.5
18229,YogaColors Emoticon Unisex Triple Stripe Sporty Knee High Sock,Active,YogaColors,Men,6.5,2.82,3.68,56.62,32.5
15897,JMS Comfort Top Legging - 89003,Plus,Just My Size,Women,6.57,2.98,3.59,54.64,32.85
28714,Low Profile Dyed Cotton Twill Cap - Khaki W39S55D,Accessories,MG,Men,6.25,2.28,3.97,63.52,25
6110,AN1225 Women's Fashion Jean Style Leggings - Blue,Leggings,AN1225,Women,6.59,3.83,2.76,41.88,39.54
10690,Seamless Bandeau Strapless Tube Top Bra Black,Intimates,FineBrandShop,Women,4.95,2.61,2.34,47.27,19.8
28462,Plain Adjustable Velcro Hats (Many Colors Available),Accessories,Plain Hats,Men,4.99,2,2.99,59.92,49.9
5845,'Sexy Legs' Exotic Print Fashion Leggings,Leggings,boxed-gifts,Women,4.99,3.07,1.92,38.48,19.96
28922,Rooster Men's Haberdasher Bow Tie,Accessories,Rooster,Men,5.29,1.89,3.4,64.27,21.16
13678,Long and Wide Pashmina Silk Scarf with Skull Designer Inspired Pattern Many Colors,Accessories,NYGiftStop Scarf,Women,5.49,2.2,3.29,59.93,27.45
24715,Men's 7-Footer Sports Tube Socks,Socks,Wigwam,Men,5.59,3.63,1.96,35.06,44.72
11213,Allegra K Woman Hook Eye Clasp Pale Pink Stretch Corset Tummy Waist Cincher Shaper M,Intimates,Allegra K,Women,5.76,3.06,2.7,46.87,40.32
12565,Braza Magic Clip (4400),Intimates,Braza,Women,5.93,3.3,2.63,44.35,35.58
9149,World's Softest Spa Cozy Quarter Sock,Socks & Hosiery,World's Softest,Women,5.94,2.66,3.28,55.22,17.82
25288,Extra Wide Athletic Crew Sock - King Size 7200,Socks,Extra Wide Sock Company,Men,5.95,3.36,2.59,43.53,53.55
13566,Dg Eyewear White Gafas De Sol Womens Vented Lens Sunglasses,Swim,DG Eyewear,Women,5.95,2.68,3.27,54.96,23.8
29090,Long Beanie-Red W16S24E,Accessories,Magic,Men,5.98,2.34,3.64,60.87,53.82
24963,RHINO SOCKS SS series Bad Brew sand/white anklet sports cycling biking hiking running socks,Socks,Rhino Socks,Men,5.99,3.79,2.2,36.73,41.93
28885,TopTie Unisex Elastic Y-Back Suspenders 1 inch(3CM) Solid J-Clip Suspender--Black,Accessories,TopTie,Men,5.99,2.64,3.35,55.93,41.93
25151,RHINO SOCKS SS series Poka-Koka ecru/tan anklet sports cycling biking hiking running socks,Socks,Rhino Socks,Men,5.99,3.44,2.55,42.57,41.93
15864,Boxed Fancy 3 pc Ladies Cotton Handkerchiefs,Plus,boxed-gifts,Women,5.99,3.13,2.86,47.75,29.95
13665,Angelina Arm Warmer / Sleeves Extension,Accessories,Angelina,Women,5.99,2.65,3.34,55.76,17.97
16411,Men's V-Neck T-Shirt,Tops & Tees,Fruit of the Loom,Men,5.99,3.42,2.57,42.9,23.96
9001,Soxnet Women's Christmas & Holiday Knee High Sock - Gingerbread Man,Socks & Hosiery,Soxnet,Women,5.99,2.25,3.74,62.44,17.97
9414,Gold Toe Women's Anklets Turn Cuff Sock size 9-11,Socks & Hosiery,Gold Toe,Women,6,2.38,3.62,60.33,36
15878,Cashmere Like Viscose Super Soft Faux Pashmina Wrap,Plus,Symphony Designs,Women,6,3.24,2.76,46,30
12572,Breast Petals by Fashion Forms Style 55x,Intimates,Fashion Forms,Women,6,3.47,2.53,42.17,36
12533,Braza Reusable Petal Tops Nipple Covers Style S/1160P,Intimates,Braza,Women,6,3.13,2.87,47.83,30
24856,LRG Core Collection The Core Collection Panda Socks in Black,Socks,LRG,Men,6,3.62,2.38,39.67,36
8987,Hot Sox Cats Socks,Socks & Hosiery,Hot Sox,Women,6,2.15,3.85,64.17,12
28302,TrendsBlue Elegant Solid Color Viscose Fringe Scarf - Different Colors Available,Accessories,TrendsBlue,Men,6.07,2.46,3.61,59.47,36.42
28670,Low Profile Dyed Cotton Twill Cap - Black W39S55D,Accessories,MG,Men,6.18,2.68,3.5,56.63,61.8
13748,Allegra K Elegant Chic Ladies Long Arm Fingerless Gloves Warmer,Accessories,Allegra K,Women,6.33,2.79,3.54,55.92,44.31
13929,Black Braided Elastic Stretch Belt,Accessories,Luxury Divas,Women,6.35,2.67,3.68,57.95,19.05
8979,Berkshire Trend Trouser Sock - Queen Sizes 6424,Socks & Hosiery,Berkshire,Women,6.37,2.55,3.82,59.97,57.33
7156,Womens Jersey Mini Party Bodycon Skirt,Skirts,VIP BOUTIQUE,Women,6.49,2.82,3.67,56.55,38.94
12660,Bra Extenders 4-pack,Intimates,Underworks,Women,6.49,3.5,2.99,46.07,25.96
9430,Hue Tweed Cable Boot Socks,Socks & Hosiery,HUE,Women,6.5,2.7,3.8,58.46,45.5
28790,QLook Polarized Wayfarer Style Sunglasses - (2 Colors),Accessories,QLook,Men,6.5,2.39,4.11,63.23,39
9240,HUE Women's Scalloped Pointelle Sock,Socks & Hosiery,HUE,Women,6.5,2.5,4,61.54,58.5
9254,Hue Perfectly Bare Slingback Liner (10450),Socks & Hosiery,HUE,Women,6.5,2.39,4.11,63.23,26
9051,Glittery Ruched-top Stir Up Knee High/Leg Warmer,Socks & Hosiery,Angelina,Women,6.5,2.71,3.79,58.31,39
9161,HUE Women's Pindot Sock,Socks & Hosiery,HUE,Women,6.5,2.46,4.04,62.15,45.5
9294,HUE Cool Contours Low Cut Foot Liner 10238,Socks & Hosiery,HUE,Women,6.5,2.37,4.13,63.54,32.5
9407,HUE Women's Ministripe Sock,Socks & Hosiery,HUE,Women,6.5,2.64,3.86,59.38,45.5
9464,HUE Women's Huetopia Turn Cuff Sock,Socks & Hosiery,HUE,Women,6.5,2.75,3.75,57.69,32.5
3084,JMS Comfort Top Fashion Legging - 89005,Active,JMS,Women,6.57,2.58,3.99,60.73,52.56
6937,Allegra K Ladies Waist Flower Print Stretch Short Beach Shorts,Shorts,Allegra K,Women,6.61,3.05,3.56,53.86,39.66
5804,Allegra K Ladies Front See Through Lace Guipure Skinny Pants Leggings Black XS,Leggings,Allegra K,Women,6.64,3.85,2.79,42.02,39.84
13973,Cashmere Like Viscose Super Soft Faux Pashmina Wrap,Accessories,Symphony Designs,Women,6,2.45,3.55,59.17,42
8960,Berkshire All Day Sheer Thigh High - Sandalfoot,Socks & Hosiery,Berkshire,Women,6.65,2.45,4.2,63.16,53.2
11569,Half Slip Black18-S,Intimates,Ilusion,Women,6.68,3.4,3.28,49.1,26.72
6262,Women's 1/2 Solid Leggings in One Regular Size (8 Different Colors) (Yellow),Leggings,Diva,Women,6.71,3.82,2.89,43.07,26.84
6156,Allegra K Woman Front Hollow Out Elastic Waist Tights Leggings Black XS,Leggings,Allegra K,Women,6.73,4.03,2.7,40.12,40.38
25029,Allegra K 2 Pairs Casual Ribbed Soft No Show Loafer Boat Socks White for Men,Socks,Allegra K,Men,6.74,4.38,2.36,35.01,40.44
24916,Allegra K 2 Pairs Gray Elastic Cuff No Show Low Cut Men Boat Loafer Socks,Socks,Allegra K,Men,6.74,4.09,2.65,39.32,80.88
11009,Levusha Fashions Ladies Panties Fine Nylon Spandex With Cross Dye Lace Bikini,Intimates,Levusha Fashions,Women,6.75,3.53,3.22,47.7,54
28595,L.O.G.A. Plain Adjustable Snapback Hats Caps (Many Colors).,Accessories,L.O.G.A.,Men,6.75,2.79,3.96,58.67,40.5
24994,Allegra K Mens Short Black Elastic Low Cut No Show Footie Boat Socks 2 Pairs,Socks,Allegra K,Men,6.76,4.35,2.41,35.65,54.08
14215,Radiant Navy Blue Pleated Turban Hat Head Cover Sun Cap,Accessories,Aquapro,Women,6.78,2.6,4.18,61.65,40.68
15598,All Cotton Extra Heavy Super Slouch Socks,Plus,Gilbin,Women,6.79,3.51,3.28,48.31,61.11
25923,CUA Mens Black Golden Thongs G-string Jockstrap Low Rise Underwear,Underwear,CUA,Men,6.83,3.16,3.67,53.73,40.98
28418,Unisex Chequered Arab Arafat Shemagh Kafiyah Desert Style Scarf Throw - 17 Gorgeous Colours while stocks last!,Accessories,Pashminas4u,Men,6.85,2.77,4.08,59.56,27.4
369,Allegra K Woman Lace Patchwork Shoulders Skull Prints Front Shirt Black S,Tops & Tees,Allegra K,Women,6.85,3.9,2.95,43.07,34.25
26020,PACT Men's Crewneck Tee Shirt,Underwear,PACT,Men,6.87,3.29,3.58,52.11,41.22
12691,Fashion Essentials Bra Back Converter,Intimates,Fashion Essentials,Women,6.9,3.95,2.95,42.75,41.4
6148,Allegra K Ladies Dots Print Elastic Waist Skinny Leggings Pants White XS,Leggings,Allegra K,Women,6.91,4.31,2.6,37.63,34.55
13676,Houndstooth Square Shawl Black and White,Accessories,Private Island,Women,6.92,2.92,4,57.8,69.2
15367,Houndstooth Square Shawl Black and White,Plus,Private Island,Women,6.92,3.24,3.68,53.18,41.52
28537,Clip-On Suspenders In White,Accessories,Luxury Divas,Men,6.93,2.53,4.4,63.49,27.72
5849,Allegra K Ladies Stretchy Waist Star Pattern Formfitting Black Leggings XS,Leggings,Allegra K,Women,6.94,3.89,3.05,43.95,48.58
5986,Allegra K Woman Elastic Waist Sheer Guipure Sides Skinny Pants Leggings Black XS,Leggings,Allegra K,Women,6.94,4.32,2.62,37.75,48.58
6103,AN1225 Women's Solid Color Leggings - Purple,Leggings,AN1225,Women,6.95,4.31,2.64,37.99,55.6
9470,Women's Cute Bright Kitties Trouser Socks by Foot Traffic,Socks & Hosiery,Foot Traffic,Women,6.95,2.55,4.4,63.31,27.8
14268,Fashion Vintage Round Thick Horn Style Sunglasses (More Color),Accessories,106Shades,Women,6.95,2.83,4.12,59.28,69.5
5930,AN1225 Women's Solid Color Leggings - Hot Pink,Leggings,AN1225,Women,6.95,4.01,2.94,42.3,41.7
15600,S5 Selected Smooth Small Eyeglass Case,Plus,MyEyeglassCase,Women,6.95,3.2,3.75,53.96,20.85
13797,S5 Selected Smooth Small Eyeglass Case,Accessories,MyEyeglassCase,Women,6.95,2.57,4.38,63.02,13.9
15836,Tubular Cow Non-Skid Slipper Socks by K. Bell,Plus,K. Bell,Women,6.95,3.57,3.38,48.63,13.9
5851,Allegra K XS Colorful Striped Print Full Length Leggings for Lady,Leggings,Allegra K,Women,6.97,4.38,2.59,37.16,62.73
15232,Trendy Plaid & Houndstooth Check Soft Square Scarf - Different Colors Available By TrendsBlue,Plus,TrendsBlue,Women,6.97,3.67,3.3,47.35,62.73
662,Allegra K Woman Faux Crystal Detail Leopard Print Strapped Tank Top M,Tops & Tees,Allegra K,Women,6.97,4.23,2.74,39.31,34.85
13604,Trendy Plaid & Houndstooth Check Soft Square Scarf - Different Colors Available By TrendsBlue,Accessories,TrendsBlue,Women,6.97,2.59,4.38,62.84,27.88
11577,Half Slip Black24-S,Intimates,Ilusion,Women,6.98,3.71,3.27,46.85,34.9
14676,Motherhood Maternity: Support Hosiery,Maternity,Motherhood Maternity,Women,6.98,3.39,3.59,51.43,69.8
6446,Allegra K Woman Stud Accent Shirr Elastic Waist Split Skirt Shorts Black M,Shorts,Allegra K,Women,6.98,3.21,3.77,54.01,27.92
5892,Allegra K Women Black Elastic Waist Zebra Prints Sexy Skinny Tight Cropped Leggings XS,Leggings,Allegra K,Women,6.98,4.02,2.96,42.41,55.84
5984,Allegra K Women Colorful Print Mid Rise Close-fitting Leggings XS,Leggings,Allegra K,Women,6.98,3.97,3.01,43.12,27.92
28481,Men's Black Texting Touch Screen Knit Gloves,Accessories,Venom,Men,6.98,3.05,3.93,56.3,76.78
10935,Ilusion Women's Low-rise Floral Lace Panty BLACK L,Intimates,Ilusion,Women,6.98,3.46,3.52,50.43,41.88
28983,Vintage Classic Leopard Tortoise Wayfarer Style Sunglasses,Accessories,QLook,Men,6.99,3.09,3.9,55.79,13.98
28896,S1 It Smooth Medium Eyeglass Case,Accessories,MyEyeglassCase,Men,6.99,2.78,4.21,60.23,34.95
15926,S1 It Smooth Medium Eyeglass Case,Plus,MyEyeglassCase,Women,6.99,3.32,3.67,52.5,62.91
12439,Allegra K Ladies Halter Neck Pink Sheer Sexy Lingerie Top + G-String Thong XS,Intimates,Allegra K,Women,6.99,3.48,3.51,50.21,34.95
14000,S1 It Smooth Medium Eyeglass Case,Accessories,MyEyeglassCase,Women,6.99,2.8,4.19,59.94,27.96
11453,Culotte Slips,Intimates,Carol Wright Gifts,Women,6.99,3.86,3.13,44.78,34.95
5732,'Sexy Legs' Black Leopard Print Fashion Leggings,Leggings,boxed-gifts,Women,6.99,4.01,2.98,42.63,48.93
13722,4 Pack: 3/4 Inch Wide Glitter Headband Elastic Back,Accessories,Kalon,Women,6.99,2.47,4.52,64.66,27.96
10504,Womens Stretch Seamless Tube Top Bandeau Bra by Level 33,Intimates,Level 33,Women,6.99,4,2.99,42.78,62.91
11315,Dickies 3-Pack Girls Camisoles (Sizes 7 - 16),Intimates,Dickies,Women,6.99,3.77,3.22,46.07,48.93
13800,Cable Knit Leg Warmer/Thigh High with Soft Cozy Microfiber Top,Accessories,Angelina,Women,6.99,2.76,4.23,60.52,34.95
25247,Big Yellow Happy Faces On Men's Black Socks,Socks,Parquet,Men,6.99,4.4,2.59,37.05,41.94
5991,Soho Apparel Seamless Comfortable Capri Legging With Lace Bottom Trim Plus Size-Black-Nylon Spandex,Leggings,Soho Girls,Women,6.99,4.06,2.93,41.92,41.94
15580,Boxed Fancy 3 pc Ladies Cotton Handkerchiefs,Plus,boxed-gifts,Women,6.99,3.37,3.62,51.79,48.93
8876,Soft Solid & Striped Winter Fuzzy Plush Socks - 3 Pairs Set (Size 9-11) Different Colors Available,Socks & Hosiery,TrendsBlue,Women,6.99,2.75,4.24,60.66,34.95
6003,Soho Apparel Girls Seamless Lady 27 Printed Jean Legging SG-SPC02 Nylon Spandex,Leggings,Soho Girls,Women,6.99,4.01,2.98,42.63,13.98
9227,Yimei Women's Fake Garters Stockings Leggings,Socks & Hosiery,Yimei,Women,6.99,3.1,3.89,55.65,76.89
5760,'Sexy Legs' Black Cheetah Print Fashion Leggings,Leggings,boxed-gifts,Women,6.99,4.44,2.55,36.48,34.95
15455,4 Pack: 3/4 Inch Wide Glitter Headband Elastic Back,Plus,Kalon,Women,6.99,3.84,3.15,45.06,20.97
9302,Skidders Women's Gripper Socks - Pink Stripes,Socks & Hosiery,SkidDERS,Women,6.99,3.14,3.85,55.08,20.97
9498,Soxnet Women's Neon Socks - Solid Colors Low Cut 6-pair Pack,Socks & Hosiery,Soxnet,Women,6.99,2.74,4.25,60.8,76.89
9305,Soxnet Women's Neon Socks - Striped Low Cut 6-pair Pack,Socks & Hosiery,Soxnet,Women,6.99,3.03,3.96,56.65,41.94
25122,Viscose from Bamboo Men's Active Sport Crew Socks,Socks,Ecosox,Men,6.99,4.53,2.46,35.19,69.9
5726,Soho Apparel Seamless Sexy 27 Capri With Lace Trim SG-27L-Nylon Spandex,Leggings,Soho Girls,Women,6.99,4.34,2.65,37.91,41.94
9024,Soxnet Women's Christmas & Holiday Over the Knee Sock Candy Stripes,Socks & Hosiery,Soxnet,Women,6.99,2.9,4.09,58.51,55.92
9026,Black And White Cushioned Knee-High Crew Socks,Socks & Hosiery,Hot Topic,Women,6.99,3.1,3.89,55.65,34.95
15844,Angelina 40D Nylon Ankle Socks 6 Pairs per Pack Beige Color #320BEIGE,Plus,Angelina,Women,6.99,3.38,3.61,51.65,41.94
28780,Face Ski Mask w/ Visor - Black,Accessories,Private Island,Men,6.99,2.82,4.17,59.66,27.96
5896,Soho Apparel Girls Seamless Lady Printed Jean Capri Legging SG-SPC06 Nylon Spandex,Leggings,Soho Girls,Women,6.99,4.54,2.45,35.05,34.95
9118,Skidders Women's Gripper Socks - Pink Leopard,Socks & Hosiery,SkidDERS,Women,6.99,3.01,3.98,56.94,27.96
5847,'Sexy Legs' Birch Tree Print Fashion Leggings,Leggings,boxed-gifts,Women,6.99,4.27,2.72,38.91,55.92
11005,Ladies Microfiber/Spandex Thong with Embroidered Front Panel (Pack of 3 White Fuchsia Purple),Intimates,George,Women,6.99,3.87,3.12,44.64,62.91
13801,Black & Silver Double Grommet Holes Belt,Accessories,Luxury Divas,Women,6.99,2.94,4.05,57.94,34.95
9352,Womens Photo Print Ankle Socks X Ray Skeleton Foot Bone,Socks & Hosiery,ThatsRad,Women,6.99,2.57,4.42,63.23,41.94
12545,Braza Petal Tops,Intimates,Braza,Women,6.93,3.85,3.08,44.44,55.44
29071,Winter Striped Beanie with Pom,Accessories,TopHeadwear,Men,6.95,2.86,4.09,58.85,34.75
26142,Mens New Stretch Classic Boxer Brief Underwear Projeck Raw,Underwear,Projeck Raw,Men,6.97,3.53,3.44,49.35,55.76
25256,John Deere Steel Toe Crew Boot Sock,Socks,FoxRiver,Men,6.99,4.31,2.68,38.34,83.88
27270,Penguin Flashlight,Sleep & Lounge,The Pajamagram Company,Men,6.99,2.45,4.54,64.95,62.91
26337,CUA Low Rise Wide Belt Cotton Thong,Underwear,CUA,Men,6.99,3.3,3.69,52.79,76.89
14140,Striped Pashmina shawl wrap with sparkly glitter thread. Beautiful striped unique designs.,Accessories,Pashminas4u,Women,6.99,2.78,4.21,60.23,41.94
24713,Panda Bear Ankle Socks,Socks,ThatsRad,Men,6.99,4.12,2.87,41.06,62.91
6096,'Sexy Legs' Watercolor Floral Fashion Leggings,Leggings,boxed-gifts,Women,6.99,4.47,2.52,36.05,34.95
13789,Boxed Fancy 3 pc Ladies Cotton Handkerchiefs,Accessories,boxed-gifts,Women,6.99,2.48,4.51,64.52,34.95
6145,Soho Apparel Girls Seamless Lady 27 Printed Jean Legging SG-SPC08 Nylon Spandex,Leggings,Soho Girls,Women,6.99,3.86,3.13,44.78,55.92
6077,'Sexy Legs' Dot Print Fashion Leggings,Leggings,boxed-gifts,Women,6.99,4.43,2.56,36.62,55.92
9008,Soxnet Women's Neon Socks - Animal Print Low Cut 6-pair Pack,Socks & Hosiery,Soxnet,Women,6.99,2.94,4.05,57.94,62.91
14252,Bargain Headbands Sophisticated Bohemian Retro Earth Tone Paisleys and Flowers Super Gorgeous Headband,Accessories,Bargain Headbands,Women,6.99,3.07,3.92,56.08,13.98
9398,Ladies' Thermal Insulated Stretch Socks,Socks & Hosiery,Carol Wright Gifts,Women,6.99,2.86,4.13,59.08,13.98
9318,Womens Solid Color Tights - Queen Size - 2 Pack - Colors Available,Socks & Hosiery,Nvie Designs,Women,6.99,2.47,4.52,64.66,48.93
14116,Premium Flower Print Scarf (2 Colors Available: Purple & Orange),Accessories,TrendsBlue,Women,6.99,2.68,4.31,61.66,41.94
6088,Soho Apparel Girls Seamless Lady Printed Jean Capri Legging SG-SPC09 Nylon Spandex,Leggings,Soho Girls,Women,6.99,4.43,2.56,36.62,48.93
9017,Opaque Footless Tights/Leggings with Ruched Bottom (One Size/Black),Socks & Hosiery,Angelina,Women,6.99,3.11,3.88,55.51,34.95
12646,Fashion Essentials Body Tape,Intimates,Fashion Essentials,Women,6.99,3.84,3.15,45.06,27.96
9306,Skidders Women's Gripper Socks -Brown Leopard,Socks & Hosiery,SkidDERS,Women,6.99,2.95,4.04,57.8,34.95
13719,Unisex Gloves Super Warm Double-Layered,Accessories,Angelina,Women,6.99,2.76,4.23,60.52,13.98
5857,Star Ride Brilliant Cable Knit Leggings (Sizes 7 - 16),Leggings,Star Ride,Women,6.99,4.16,2.83,40.49,13.98
11834,Classic Camisole Top with Lace Trime & Adjustable Straps (46 Nude),Intimates,Under Moments,Women,7,3.51,3.49,49.86,42
